Match_ID,Team,Opponent,Bat_Pos,Bat_Name,Runs_Scored,Balls,4s,6s,SR,Out/Not_Out
1840,Afghanistan,England,11,Fazalhaq Farooqi,0,2,0,0,0.0,Out
1840,England,Afghanistan,1,Jos Buttler,18,18,3,0,100.0,Out
1840,England,Afghanistan,2,Alex Hales,19,20,0,1,95.0,Out
1840,England,Afghanistan,3,Dawid Malan,18,30,0,0,60.0,Out
1840,England,Afghanistan,4,Ben Stokes,2,4,0,0,50.0,Out
1840,England,Afghanistan,5,Liam Livingstone,29,21,3,0,138.09,Not Out
1840,England,Afghanistan,6,Harry Brook,7,6,0,0,116.66,Out
1840,England,Afghanistan,7,Moeen Ali,8,10,0,0,80.0,Not Out
1839,New Zealand,Australia,1,Finn Allen,42,16,5,3,262.5,Out
1839,New Zealand,Australia,2,Devon Conway,92,58,7,2,158.62,Not Out
1839,New Zealand,Australia,3,Kane Williamson,23,23,1,1,100.0,Out
1839,New Zealand,Australia,4,Glenn Phillips,12,10,2,0,120.0,Out
1839,New Zealand,Australia,5,James Neesham,26,13,0,2,200.0,Not Out
1839,Australia,New Zealand,1,David Warner,5,6,1,0,83.33,Out
1839,Australia,New Zealand,2,Aaron Finch,13,11,1,1,118.18,Out
1839,Australia,New Zealand,3,Mitchell Marsh,16,12,2,1,133.33,Out
1839,Australia,New Zealand,4,Glenn Maxwell,28,20,3,1,140.0,Out
1839,Australia,New Zealand,5,Marcus Stoinis,7,14,0,0,50.0,Out
1839,Australia,New Zealand,6,Tim David,11,8,0,1,137.5,Out
1839,Australia,New Zealand,7,Matthew Wade,2,4,0,0,50.0,Out
1839,Australia,New Zealand,8,Pat Cummins,21,18,2,1,116.66,Out
1839,Australia,New Zealand,9,Mitchell Starc,4,7,0,0,57.14,Out
1839,Australia,New Zealand,10,Adam Zampa,0,2,0,0,0.0,Out
1839,Australia,New Zealand,11,Josh Hazlewood,1,1,0,0,100.0,Not Out
1838,Scotland,Zimbabwe,1,George Munsey,54,51,7,0,105.88,Out
1838,Scotland,Zimbabwe,2,Michael Jones,4,5,1,0,80.0,Out
1838,Scotland,Zimbabwe,3,Matthew Cross,1,7,0,0,14.28,Out
1838,Scotland,Zimbabwe,4,Richie Berrington,13,15,0,0,86.66,Out
1838,Scotland,Zimbabwe,5,Calum MacLeod,25,26,1,0,96.15,Out
1838,Scotland,Zimbabwe,6,Michael Leask,12,9,2,0,133.33,Out
1838,Scotland,Zimbabwe,7,Chris Greaves,3,7,0,0,42.85,Not Out
1838,Scotland,Zimbabwe,8,Josh Davey,4,3,0,0,133.33,Not Out
1838,Zimbabwe,Scotland,1,Regis Chakabva,4,3,1,0,133.33,Out
1838,Zimbabwe,Scotland,2,Craig Ervine,58,54,6,0,107.4,Out
1838,Zimbabwe,Scotland,3,Wessly Madhevere,0,5,0,0,0.0,Out
1838,Zimbabwe,Scotland,4,Sean Williams,7,12,0,0,58.33,Out
1838,Zimbabwe,Scotland,5,Sikandar Raza,40,23,3,2,173.91,Out
1838,Zimbabwe,Scotland,6,Milton Shumba,11,11,0,0,100.0,Not Out
1838,Zimbabwe,Scotland,7,Ryan Burl,9,5,1,0,180.0,Not Out
1837,West Indies,Ireland,1,Kyle Mayers,1,5,0,0,20.0,Out
1837,West Indies,Ireland,2,Johnson Charles,24,18,3,1,133.33,Out
1837,West Indies,Ireland,3,Evin Lewis,13,18,0,0,72.22,Out
1837,West Indies,Ireland,4,Brandon King,62,48,6,1,129.16,Not Out
1837,West Indies,Ireland,5,Nicholas Pooran,13,11,0,1,118.18,Out
1837,West Indies,Ireland,6,Rovman Powell,6,8,1,0,75.0,Out
1837,West Indies,Ireland,7,Odean Smith,19,12,1,2,158.33,Not Out
1837,Ireland,West Indies,1,Paul Stirling,66,48,6,2,137.5,Not Out
1837,Ireland,West Indies,2,Andy Balbirnie,37,23,3,3,160.86,Out
1837,Ireland,West Indies,3,Lorcan Tucker,45,35,2,2,128.57,Not Out
1836,United Arab Emirates,Namibia,1,Muhammad Waseem,50,41,1,3,121.95,Out
1836,United Arab Emirates,Namibia,2,Vriitya Aravind,21,32,2,0,65.62,Out
1836,United Arab Emirates,Namibia,3,CP Rizwan,43,29,3,1,148.27,Not Out
1836,United Arab Emirates,Namibia,4,Alishan Sharafu,4,4,0,0,100.0,Out
1836,United Arab Emirates,Namibia,5,Basil Hameed,25,14,2,2,178.57,Not Out
1836,Namibia,United Arab Emirates,1,Michael van Lingen,10,8,1,0,125.0,Out
1836,Namibia,United Arab Emirates,2,Stephan Baard,4,6,1,0,66.66,Out
1836,Namibia,United Arab Emirates,3,Jan Nicol Loftie-Eaton,1,6,0,0,16.66,Out
1836,Namibia,United Arab Emirates,4,Gerhard Erasmus,16,18,2,0,88.88,Out
1836,Namibia,United Arab Emirates,5,Jan Frylinck,14,17,1,0,82.35,Out
1836,Namibia,United Arab Emirates,6,JJ Smit,3,3,0,0,100.0,Out
1836,Namibia,United Arab Emirates,7,David Wiese,55,36,3,3,152.77,Out
1836,Namibia,United Arab Emirates,8,Zane Green,2,3,0,0,66.66,Out
1836,Namibia,United Arab Emirates,9,Ruben Trumpelmann,25,24,1,1,104.16,Not Out
1836,Namibia,United Arab Emirates,10,Bernard Scholtz,1,1,0,0,100.0,Not Out
1835,Sri Lanka,Netherlands,1,Pathum Nissanka,14,21,0,1,66.66,Out
1835,Sri Lanka,Netherlands,2,Kusal Mendis,79,44,5,5,179.54,Out
1835,Sri Lanka,Netherlands,3,Dhananjaya de Silva,0,1,0,0,0.0,Out
1835,Sri Lanka,Netherlands,4,Charith Asalanka,31,30,3,0,103.33,Out
1835,Sri Lanka,Netherlands,5,Bhanuka Rajapaksa,19,13,2,0,146.15,Out
1835,Sri Lanka,Netherlands,6,Dasun Shanaka,8,5,0,1,160.0,Out
1835,Sri Lanka,Netherlands,7,Wanindu Hasaranga,5,4,0,0,125.0,Not Out
1835,Sri Lanka,Netherlands,8,Chamika Karunaratne,2,2,0,0,100.0,Not Out
1835,Netherlands,Sri Lanka,1,Max O'Dowd,71,53,6,3,133.96,Not Out
1835,Netherlands,Sri Lanka,2,Vikramjit Singh,7,14,0,0,50.0,Out
1835,Netherlands,Sri Lanka,3,Bas de Leede,14,10,1,1,140.0,Out
1835,Netherlands,Sri Lanka,4,Colin Ackermann,0,1,0,0,0.0,Out
1835,Netherlands,Sri Lanka,5,Tom Cooper,16,19,2,0,84.21,Out
1835,Netherlands,Sri Lanka,6,Scott Edwards,21,15,3,0,140.0,Out
1835,Netherlands,Sri Lanka,7,Tim Pringle,2,4,0,0,50.0,Out
1835,Netherlands,Sri Lanka,8,Timm van der Gugten,0,1,0,0,0.0,Out
1835,Netherlands,Sri Lanka,9,Fred Klaassen,3,3,0,0,100.0,Out
1835,Netherlands,Sri Lanka,10,Paul van Meekeren,0,0,0,0,0.0,Out
1835,Netherlands,Sri Lanka,11,Roelof van der Merwe,0,1,0,0,0.0,Not Out
1834,West Indies,Zimbabwe,1,Kyle Mayers,13,12,2,0,108.33,Out
1834,West Indies,Zimbabwe,2,Johnson Charles,45,36,3,2,125.0,Out
1834,West Indies,Zimbabwe,3,Evin Lewis,15,18,1,0,83.33,Out
1834,West Indies,Zimbabwe,4,Nicholas Pooran,7,9,0,0,77.77,Out
1834,West Indies,Zimbabwe,5,Rovman Powell,28,21,1,2,133.33,Out
1834,West Indies,Zimbabwe,6,Shamarh Brooks,0,3,0,0,0.0,Out
1834,West Indies,Zimbabwe,7,Jason Holder,4,3,0,0,133.33,Out
1834,West Indies,Zimbabwe,8,Akeal Hosein,23,18,2,0,127.77,Not Out
1834,West Indies,Zimbabwe,9,Odean Smith,1,2,0,0,50.0,Not Out
1834,Zimbabwe,West Indies,1,Wessly Madhevere,27,19,3,1,142.1,Out
1834,Zimbabwe,West Indies,2,Regis Chakabva,13,9,3,0,144.44,Out
1834,Zimbabwe,West Indies,3,Tony Munyonga,2,6,0,0,33.33,Out
1834,Zimbabwe,West Indies,4,Sean Williams,1,2,0,0,50.0,Out
1834,Zimbabwe,West Indies,5,Sikandar Raza,14,8,1,1,175.0,Out
1834,Zimbabwe,West Indies,6,Milton Shumba,2,9,0,0,22.22,Out
1834,Zimbabwe,West Indies,7,Ryan Burl,17,19,3,0,89.47,Out
1834,Zimbabwe,West Indies,8,Luke Jongwe,29,22,3,1,131.81,Out
1834,Zimbabwe,West Indies,9,Richard Ngarava,2,6,0,0,33.33,Out
1834,Zimbabwe,West Indies,10,Tendai Chatara,3,8,0,0,37.5,Out
1834,Zimbabwe,West Indies,11,Blessing Muzarabani,1,4,0,0,25.0,Not Out
1833,Scotland,Ireland,1,George Munsey,1,2,0,0,50.0,Out
1833,Scotland,Ireland,2,Michael Jones,86,55,6,4,156.36,Out
1833,Scotland,Ireland,3,Matthew Cross,28,21,5,0,133.33,Out
1833,Scotland,Ireland,4,Richie Berrington,37,27,3,1,137.03,Out
1833,Scotland,Ireland,5,Michael Leask,17,13,2,0,130.76,Not Out
1833,Scotland,Ireland,6,Calum MacLeod,0,3,0,0,0.0,Out
1833,Ireland,Scotland,1,Paul Stirling,8,10,1,0,80.0,Out
1833,Ireland,Scotland,2,Andy Balbirnie,14,12,2,0,116.66,Out
1833,Ireland,Scotland,3,Lorcan Tucker,20,17,2,0,117.64,Out
1833,Ireland,Scotland,4,Harry Tector,14,16,1,0,87.5,Out
1833,Ireland,Scotland,5,Curtis Campher,72,32,7,2,225.0,Not Out
1833,Ireland,Scotland,6,George Dockrell,39,27,4,1,144.44,Not Out
1832,Sri Lanka,United Arab Emirates,1,Pathum Nissanka,74,60,6,2,123.33,Out
1832,Sri Lanka,United Arab Emirates,2,Kusal Mendis,18,13,2,0,138.46,Out
1832,Sri Lanka,United Arab Emirates,3,Dhananjaya de Silva,33,21,3,1,157.14,Out
1832,Sri Lanka,United Arab Emirates,4,Bhanuka Rajapaksa,5,8,0,0,62.5,Out
1832,Sri Lanka,United Arab Emirates,5,Charith Asalanka,0,1,0,0,0.0,Out
1832,Sri Lanka,United Arab Emirates,6,Dasun Shanaka,0,1,0,0,0.0,Out
1832,Sri Lanka,United Arab Emirates,7,Wanindu Hasaranga,2,3,0,0,66.66,Out
1832,Sri Lanka,United Arab Emirates,8,Chamika Karunaratne,8,11,1,0,72.72,Out
1832,Sri Lanka,United Arab Emirates,9,Pramod Madushan,1,1,0,0,100.0,Not Out
1832,Sri Lanka,United Arab Emirates,10,Dushmantha Chameera,1,1,0,0,100.0,Not Out
1832,United Arab Emirates,Sri Lanka,1,Muhammad Waseem,2,4,0,0,50.0,Out
1832,United Arab Emirates,Sri Lanka,2,Chirag Suri,14,19,3,0,73.68,Out
1832,United Arab Emirates,Sri Lanka,3,Aryan Lakra,1,3,0,0,33.33,Out
1832,United Arab Emirates,Sri Lanka,4,CP Rizwan,1,3,0,0,33.33,Out
1832,United Arab Emirates,Sri Lanka,5,Vriitya Aravind,9,18,1,0,50.0,Out
1832,United Arab Emirates,Sri Lanka,6,Basil Hameed,2,6,0,0,33.33,Out
1832,United Arab Emirates,Sri Lanka,7,Aayan Afzal Khan,19,21,1,0,90.47,Out
1832,United Arab Emirates,Sri Lanka,8,Kashif Daud,0,4,0,0,0.0,Out
1832,United Arab Emirates,Sri Lanka,9,Karthik Meiyappan,4,8,0,0,50.0,Out
1832,United Arab Emirates,Sri Lanka,10,Junaid Siddique,18,16,1,1,112.5,Out
1832,United Arab Emirates,Sri Lanka,11,Zahoor Khan,1,1,0,0,100.0,Not Out
1830,Namibia,Netherlands,1,Michael van Lingen,20,19,3,0,105.26,Out
1830,Namibia,Netherlands,2,Divan la Cock,0,2,0,0,0.0,Out
1830,Namibia,Netherlands,3,Stephan Baard,19,22,0,0,86.36,Out
1830,Namibia,Netherlands,4,Jan Nicol Loftie-Eaton,0,2,0,0,0.0,Out
1830,Namibia,Netherlands,5,Jan Frylinck,43,48,1,1,89.58,Out
1830,Namibia,Netherlands,6,Gerhard Erasmus,16,18,0,0,88.88,Out
1830,Namibia,Netherlands,7,David Wiese,11,5,1,0,220.0,Not Out
1830,Namibia,Netherlands,8,JJ Smit,5,4,1,0,125.0,Not Out
1830,Netherlands,Namibia,1,Max O'Dowd,35,35,1,1,100.0,Out
1830,Netherlands,Namibia,2,Vikramjit Singh,39,31,3,2,125.8,Out
1830,Netherlands,Namibia,3,Bas de Leede,30,30,2,0,100.0,Not Out
1830,Netherlands,Namibia,4,Tom Cooper,6,6,1,0,100.0,Out
1830,Netherlands,Namibia,5,Colin Ackermann,0,2,0,0,0.0,Out
1830,Netherlands,Namibia,6,Scott Edwards,1,5,0,0,20.0,Out
1830,Netherlands,Namibia,7,Tim Pringle,8,9,0,0,88.88,Not Out
1828,Zimbabwe,Ireland,1,Regis Chakabva,0,2,0,0,0.0,Out
1828,Zimbabwe,Ireland,2,Craig Ervine,9,12,1,0,75.0,Out
1828,Zimbabwe,Ireland,3,Wessly Madhevere,22,19,4,0,115.78,Out
1828,Zimbabwe,Ireland,4,Sean Williams,12,11,0,1,109.09,Out
1828,Zimbabwe,Ireland,5,Sikandar Raza,82,48,5,5,170.83,Out
1828,Zimbabwe,Ireland,6,Milton Shumba,16,14,1,0,114.28,Out
1828,Zimbabwe,Ireland,7,Ryan Burl,1,4,0,0,25.0,Out
1828,Zimbabwe,Ireland,8,Luke Jongwe,20,10,3,0,200.0,Not Out
1828,Ireland,Zimbabwe,1,Paul Stirling,0,2,0,0,0.0,Out
1828,Ireland,Zimbabwe,2,Andy Balbirnie,3,4,0,0,75.0,Out
1828,Ireland,Zimbabwe,3,Lorcan Tucker,11,11,2,0,100.0,Out
1828,Ireland,Zimbabwe,4,Harry Tector,1,4,0,0,25.0,Out
1828,Ireland,Zimbabwe,5,Curtis Campher,27,22,1,0,122.72,Out
1828,Ireland,Zimbabwe,6,George Dockrell,24,20,3,0,120.0,Out
1828,Ireland,Zimbabwe,7,Gareth Delany,24,20,1,1,120.0,Out
1828,Ireland,Zimbabwe,8,Mark Adair,9,10,0,1,90.0,Out
1828,Ireland,Zimbabwe,9,Simi Singh,0,1,0,0,0.0,Out
1828,Ireland,Zimbabwe,10,Barry McCarthy,22,16,1,2,137.5,Not Out
1828,Ireland,Zimbabwe,11,Josh Little,7,11,1,0,63.63,Not Out
1826,Scotland,West Indies,1,George Munsey,66,53,9,0,124.52,Not Out
1826,Scotland,West Indies,2,Michael Jones,20,17,3,0,117.64,Out
1826,Scotland,West Indies,3,Matthew Cross,3,5,0,0,60.0,Out
1826,Scotland,West Indies,4,Richie Berrington,16,14,0,1,114.28,Out
1826,Scotland,West Indies,5,Calum MacLeod,23,14,4,0,164.28,Out
1826,Scotland,West Indies,6,Michael Leask,4,6,0,0,66.66,Out
1826,Scotland,West Indies,7,Chris Greaves,16,11,2,0,145.45,Not Out
1826,West Indies,Scotland,1,Kyle Mayers,20,13,3,1,153.84,Out
1826,West Indies,Scotland,2,Evin Lewis,14,13,1,1,107.69,Out
1826,West Indies,Scotland,3,Brandon King,17,15,3,0,113.33,Out
1826,West Indies,Scotland,4,Nicholas Pooran,5,9,0,0,55.55,Out
1826,West Indies,Scotland,5,Shamarh Brooks,4,9,0,0,44.44,Out
1826,West Indies,Scotland,6,Rovman Powell,5,6,0,0,83.33,Out
1826,West Indies,Scotland,7,Jason Holder,38,33,4,1,115.15,Out
1826,West Indies,Scotland,8,Akeal Hosein,1,1,0,0,100.0,Out
1826,West Indies,Scotland,9,Alzarri Joseph,0,1,0,0,0.0,Out
1826,West Indies,Scotland,10,Odean Smith,5,8,0,0,62.5,Out
1826,West Indies,Scotland,11,Obed McCoy,2,3,0,0,66.66,Not Out
1825,United Arab Emirates,Netherlands,1,Chirag Suri,12,20,1,0,60.0,Out
1825,United Arab Emirates,Netherlands,2,Muhammad Waseem,41,47,1,2,87.23,Out
1825,United Arab Emirates,Netherlands,3,Kashif Daud,15,14,0,1,107.14,Out
1825,United Arab Emirates,Netherlands,4,Vriitya Aravind,18,21,0,0,85.71,Out
1825,United Arab Emirates,Netherlands,5,Zawar Farid,2,4,0,0,50.0,Out
1825,United Arab Emirates,Netherlands,6,Basil Hameed,4,4,1,0,100.0,Out
1825,United Arab Emirates,Netherlands,7,CP Rizwan,1,2,0,0,50.0,Out
1825,United Arab Emirates,Netherlands,8,Aayan Afzal Khan,5,7,0,0,71.42,Out
1825,United Arab Emirates,Netherlands,9,Karthik Meiyappan,0,0,0,0,0.0,Not Out
1825,United Arab Emirates,Netherlands,10,Junaid Siddique,0,1,0,0,0.0,Not Out
1825,Netherlands,United Arab Emirates,1,Vikramjit Singh,10,7,2,0,142.85,Out
1825,Netherlands,United Arab Emirates,2,Max O'Dowd,23,18,3,1,127.77,Out
1825,Netherlands,United Arab Emirates,3,Bas de Leede,14,18,1,0,77.77,Out
1825,Netherlands,United Arab Emirates,4,Colin Ackermann,17,19,1,0,89.47,Out
1825,Netherlands,United Arab Emirates,5,Tom Cooper,8,16,0,0,50.0,Out
1825,Netherlands,United Arab Emirates,6,Scott Edwards,16,19,0,0,84.21,Not Out
1825,Netherlands,United Arab Emirates,7,Roelof van der Merwe,0,2,0,0,0.0,Out
1825,Netherlands,United Arab Emirates,8,Tim Pringle,15,16,0,0,93.75,Out
1825,Netherlands,United Arab Emirates,9,Logan van Beek,4,4,0,0,100.0,Not Out
1823,Namibia,Sri Lanka,1,Michael van Lingen,3,6,0,0,50.0,Out
1823,Namibia,Sri Lanka,2,Divan la Cock,9,9,1,0,100.0,Out
1823,Namibia,Sri Lanka,3,Jan Nicol Loftie-Eaton,20,12,1,2,166.66,Out
1823,Namibia,Sri Lanka,4,Stephan Baard,26,24,2,0,108.33,Out
1823,Namibia,Sri Lanka,5,Gerhard Erasmus,20,24,0,0,83.33,Out
1823,Namibia,Sri Lanka,6,Jan Frylinck,44,28,4,0,157.14,Out
1823,Namibia,Sri Lanka,7,David Wiese,0,1,0,0,0.0,Out
1823,Namibia,Sri Lanka,8,JJ Smit,31,16,2,2,193.75,Not Out
1823,Sri Lanka,Namibia,1,Pathum Nissanka,9,10,1,0,90.0,Out
1823,Sri Lanka,Namibia,2,Kusal Mendis,6,6,0,0,100.0,Out
1823,Sri Lanka,Namibia,3,Dhananjaya de Silva,12,11,1,0,109.09,Out
1823,Sri Lanka,Namibia,4,Danushka Gunathilaka,0,1,0,0,0.0,Out
1823,Sri Lanka,Namibia,5,Bhanuka Rajapaksa,20,21,2,0,95.23,Out
1823,Sri Lanka,Namibia,6,Dasun Shanaka,29,23,2,1,126.08,Out
1823,Sri Lanka,Namibia,7,Wanindu Hasaranga,4,8,0,0,50.0,Out
1823,Sri Lanka,Namibia,8,Chamika Karunaratne,5,8,0,0,62.5,Out
1823,Sri Lanka,Namibia,9,Pramod Madushan,0,0,0,0,0.0,Out
1823,Sri Lanka,Namibia,10,Dushmantha Chameera,8,15,0,0,53.33,Out
1823,Sri Lanka,Namibia,11,Maheesh Theekshana,11,11,0,1,100.0,Not Out
